exchange,type,table,base,quote,usd_volume
Coinbase,spot,coinbase_flr_usd_1m,flr,usd,801947.1471149999
Coinbase,spot,coinbase_zrx_usd_1m,zrx,usd,210801.02393961922
Coinbase,spot,coinbase_zrx_usdc_1m,zrx,usdc,210801.02393961922
Coinbase,spot,coinbase_audio_usdc_1m,audio,usdc,63473.24739000001
Coinbase,spot,coinbase_audio_usd_1m,audio,usd,63473.24739000001
Coinbase,spot,coinbase_icp_usdt_1m,icp,usdt,22251.3000806
Coinbase,spot,coinbase_zk_usd_1m,zk,usd,541557.2149135
Coinbase,spot,coinbase_zk_usdc_1m,zk,usdc,542080.451884
Coinbase,spot,coinbase_snx_usdc_1m,snx,usdc,472867.96034199995
Coinbase,spot,coinbase_xcn_usdc_1m,xcn,usdc,1191470.1683939998
Coinbase,spot,coinbase_omni_usdc_1m,omni,usdc,72018.668735
Coinbase,spot,coinbase_well_usdc_1m,well,usdc,209906.46625
Coinbase,spot,coinbase_well_usd_1m,well,usd,209906.46625
Coinbase,spot,coinbase_coti_usdc_1m,coti,usdc,282182.827635
Coinbase,spot,coinbase_coti_usd_1m,coti,usd,282182.827635
Coinbase,spot,coinbase_doge_usdt_1m,doge,usdt,731756.8982400002
Coinbase,spot,coinbase_clv_usd_1m,clv,usd,95293.71599
Coinbase,spot,coinbase_clv_usdc_1m,clv,usdc,95293.71599
Coinbase,spot,coinbase_neon_usd_1m,neon,usd,110802.72046495
Coinbase,spot,coinbase_neon_usdc_1m,neon,usdc,110802.72046495
Coinbase,spot,coinbase_sushi_usdc_1m,sushi,usdc,500277.0280595001
Coinbase,spot,coinbase_sushi_usd_1m,sushi,usd,500277.0280595001
Coinbase,spot,coinbase_gfi_usdc_1m,gfi,usdc,103596.4547485
Coinbase,spot,coinbase_lcx_usdc_1m,lcx,usdc,139769.945375
Coinbase,spot,coinbase_lcx_usd_1m,lcx,usd,139769.945375
Coinbase,spot,coinbase_lrc_usd_1m,lrc,usd,397958.7680372869
Coinbase,spot,coinbase_lrc_usdc_1m,lrc,usdc,397958.7680372869
Coinbase,spot,coinbase_boba_usd_1m,boba,usd,71342.80637
Coinbase,spot,coinbase_wcfg_usd_1m,wcfg,usd,25444.402684999997
Coinbase,spot,coinbase_spa_usdc_1m,spa,usdc,308642.75462649995
Coinbase,spot,coinbase_png_usd_1m,png,usd,95730.002375
Coinbase,spot,coinbase_png_usdc_1m,png,usdc,95730.002375
Coinbase,spot,coinbase_aave_eur_1m,aave,eur,90814.26088500001
Coinbase,spot,coinbase_dai_usd_1m,dai,usd,75952.9476985505
Coinbase,spot,coinbase_dai_usdc_1m,dai,usdc,75952.9476985505
Coinbase,spot,coinbase_seam_usdc_1m,seam,usdc,35205.744435
Coinbase,spot,coinbase_seam_usd_1m,seam,usd,35155.111085000004
Coinbase,spot,coinbase_fida_usd_1m,fida,usd,91217.84574650001
Coinbase,spot,coinbase_qi_usd_1m,qi,usd,104353.080164
Coinbase,spot,coinbase_qi_usdc_1m,qi,usdc,104353.080164
Coinbase,spot,coinbase_ankr_usd_1m,ankr,usd,165385.776305
Coinbase,spot,coinbase_ankr_usdc_1m,ankr,usdc,163524.77227999998
Coinbase,spot,coinbase_blast_usd_1m,blast,usd,79620.504775
Coinbase,spot,coinbase_blast_usdc_1m,blast,usdc,79620.504775
Coinbase,spot,coinbase_alcx_usd_1m,alcx,usd,54948.079132
Coinbase,spot,coinbase_matic_eur_1m,matic,eur,7114.340025
Coinbase,spot,coinbase_ltc_eur_1m,ltc,eur,821277.4283595494
Coinbase,spot,coinbase_mdt_usd_1m,mdt,usd,83122.45172
Coinbase,spot,coinbase_mdt_usdc_1m,mdt,usdc,83122.45172
Coinbase,spot,coinbase_nmr_usdc_1m,nmr,usdc,507946.66889999993
Coinbase,spot,coinbase_nmr_usd_1m,nmr,usd,507946.66889999993
Coinbase,spot,coinbase_high_usd_1m,high,usd,69358.57052
Coinbase,spot,coinbase_high_usdc_1m,high,usdc,69358.57052
Coinbase,spot,coinbase_ilv_usdc_1m,ilv,usdc,241722.93722199998
Coinbase,spot,coinbase_blz_usdc_1m,blz,usdc,81605.03744500002
Coinbase,spot,coinbase_blz_usd_1m,blz,usd,81605.03744500002
Coinbase,spot,coinbase_yfi_usd_1m,yfi,usd,343462.34003428
Coinbase,spot,coinbase_xyo_usdc_1m,xyo,usdc,178690.284887
Coinbase,spot,coinbase_xyo_usd_1m,xyo,usd,178690.284887
Coinbase,spot,coinbase_tnsr_usd_1m,tnsr,usd,66639.15327000001
Coinbase,spot,coinbase_tnsr_usdc_1m,tnsr,usdc,66639.15327000001
Coinbase,spot,coinbase_vara_usd_1m,vara,usd,40694.68576
Coinbase,spot,coinbase_vara_usdc_1m,vara,usdc,40694.68576
Coinbase,spot,coinbase_lqty_usd_1m,lqty,usd,153259.17344
Coinbase,spot,coinbase_cvx_usd_1m,cvx,usd,857018.0588855
Coinbase,spot,coinbase_cvx_usdc_1m,cvx,usdc,857018.0588855
Coinbase,spot,coinbase_axs_usd_1m,axs,usd,217388.8806705
Coinbase,spot,coinbase_axs_usdc_1m,axs,usdc,217388.8806705
Coinbase,spot,coinbase_comp_usdc_1m,comp,usdc,374765.64256999997
Coinbase,spot,coinbase_comp_usd_1m,comp,usd,374765.64256999997
Coinbase,spot,coinbase_matic_usdt_1m,matic,usdt,2433.65844
Coinbase,spot,coinbase_pyr_usd_1m,pyr,usd,146020.522365
Coinbase,spot,coinbase_pyr_usdc_1m,pyr,usdc,146020.522365
Coinbase,spot,coinbase_avax_eur_1m,avax,eur,300153.315615
Coinbase,spot,coinbase_chz_eur_1m,chz,eur,11466.14746
Coinbase,spot,coinbase_metis_usdc_1m,metis,usdc,186248.97757499997
Coinbase,spot,coinbase_metis_usd_1m,metis,usd,186248.97757499997
Coinbase,spot,coinbase_ada_eur_1m,ada,eur,508633.26344400004
Coinbase,spot,coinbase_avax_usdt_1m,avax,usdt,210333.64707
Coinbase,spot,coinbase_lpt_usdc_1m,lpt,usdc,142511.198085
Coinbase,spot,coinbase_storj_usd_1m,storj,usd,22284.393964000003
Coinbase,spot,coinbase_storj_usdc_1m,storj,usdc,22284.393964000003
Coinbase,spot,coinbase_oxt_usdc_1m,oxt,usdc,56643.981999999996
Coinbase,spot,coinbase_oxt_usd_1m,oxt,usd,56643.981999999996
Coinbase,spot,coinbase_time_usdc_1m,time,usdc,51746.894680000005
Coinbase,spot,coinbase_time_usd_1m,time,usd,51746.894680000005
Coinbase,spot,coinbase_gst_usdc_1m,gst,usdc,75104.55859490499
Coinbase,spot,coinbase_perp_usd_1m,perp,usd,127056.16998139999
Coinbase,spot,coinbase_perp_usdc_1m,perp,usdc,127056.16998139999
Coinbase,spot,coinbase_bch_eur_1m,bch,eur,627797.6441185839
Coinbase,spot,coinbase_aergo_usd_1m,aergo,usd,238770.71648999996
Coinbase,spot,coinbase_la_usd_1m,la,usd,184435.258785
Coinbase,spot,coinbase_xtz_eur_1m,xtz,eur,7705.1599000000015
Coinbase,spot,coinbase_aergo_usdc_1m,aergo,usdc,238770.71648999996
Coinbase,spot,coinbase_rose_usdt_1m,rose,usdt,5142.086275
Coinbase,spot,coinbase_pols_usd_1m,pols,usd,72065.518019
Coinbase,spot,coinbase_pols_usdc_1m,pols,usdc,72065.518019
Coinbase,spot,coinbase_algo_eur_1m,algo,eur,73392.9371
Coinbase,spot,coinbase_glm_usd_1m,glm,usd,49072.888705000005
Coinbase,spot,coinbase_ada_usdt_1m,ada,usdt,81985.25120150001
Coinbase,spot,coinbase_atom_eur_1m,atom,eur,17718.844452499998
Coinbase,spot,coinbase_egld_usdc_1m,egld,usdc,137145.598125
Coinbase,spot,coinbase_egld_usd_1m,egld,usd,137145.598125
Coinbase,spot,coinbase_acx_usd_1m,acx,usd,114242.63446999998
Coinbase,spot,coinbase_acx_usdc_1m,acx,usdc,114242.63446999998
Coinbase,spot,coinbase_farm_usd_1m,farm,usd,110364.31722999999
Coinbase,spot,coinbase_muse_usd_1m,muse,usd,31248.694999500003
Coinbase,spot,coinbase_aleph_usd_1m,aleph,usd,53301.62356
Coinbase,spot,coinbase_aleph_usdc_1m,aleph,usdc,53301.62356
Coinbase,spot,coinbase_mana_usd_1m,mana,usd,329960.088054
Coinbase,spot,coinbase_mana_usdc_1m,mana,usdc,329960.088054
Coinbase,spot,coinbase_spell_usdc_1m,spell,usdc,62840.26574259999
Coinbase,spot,coinbase_spell_usd_1m,spell,usd,62840.26574259999
Coinbase,spot,coinbase_ronin_usdc_1m,ronin,usdc,106531.525085
Coinbase,spot,coinbase_ronin_usd_1m,ronin,usd,106531.525085
Coinbase,spot,coinbase_bat_usd_1m,bat,usd,258410.46603165002
Coinbase,spot,coinbase_bat_usdc_1m,bat,usdc,258410.46603165002
Coinbase,spot,coinbase_fort_usd_1m,fort,usd,78623.0242915
Coinbase,spot,coinbase_fort_usdc_1m,fort,usdc,78623.0242915
Coinbase,spot,coinbase_dimo_usd_1m,dimo,usd,98839.05675749997
Coinbase,spot,coinbase_dimo_usdc_1m,dimo,usdc,98839.05675749997
Coinbase,spot,coinbase_apt_usdt_1m,apt,usdt,22829.27478835
Coinbase,spot,coinbase_ghst_usd_1m,ghst,usd,42363.804149999996
Coinbase,spot,coinbase_op_usdt_1m,op,usdt,127114.78057000002
Coinbase,spot,coinbase_ena_usd_1m,ena,usd,1705664.08586
Coinbase,spot,coinbase_idex_usd_1m,idex,usd,26316.53267
Coinbase,spot,coinbase_gno_usdc_1m,gno,usdc,38959.169107999995
Coinbase,spot,coinbase_math_usdc_1m,math,usdc,72175.89714
Coinbase,spot,coinbase_math_usd_1m,math,usd,72175.89714
Coinbase,spot,coinbase_corechain_usd_1m,corechain,usd,357169.987592
Coinbase,spot,coinbase_corechain_usdc_1m,corechain,usdc,357169.987592
Coinbase,spot,coinbase_iotx_usdc_1m,iotx,usdc,90751.67889500002
Coinbase,spot,coinbase_iotx_usd_1m,iotx,usd,90751.67889500002
Coinbase,spot,coinbase_honey_usdc_1m,honey,usdc,110454.33187000001
Coinbase,spot,coinbase_honey_usd_1m,honey,usd,110454.33187000001
Coinbase,spot,coinbase_ogn_usd_1m,ogn,usd,147328.78318315002
Coinbase,spot,coinbase_ogn_usdc_1m,ogn,usdc,147328.78318315002
Coinbase,spot,coinbase_swftc_usdc_1m,swftc,usdc,323567.3729565
Coinbase,spot,coinbase_swftc_usd_1m,swftc,usd,323567.3729565
Coinbase,spot,coinbase_ctsi_usdc_1m,ctsi,usdc,188698.993605
Coinbase,spot,coinbase_ctsi_usd_1m,ctsi,usd,188698.993605
Coinbase,spot,coinbase_dot_usdt_1m,dot,usdt,152337.541365
Coinbase,spot,coinbase_lrds_usdc_1m,lrds,usdc,64343.175705999995
Coinbase,spot,coinbase_rlc_usdc_1m,rlc,usdc,116310.683921
Coinbase,spot,coinbase_rlc_usd_1m,rlc,usd,116310.683921
Coinbase,spot,coinbase_dash_usd_1m,dash,usd,1749855.0595732373
Coinbase,spot,coinbase_dash_usdc_1m,dash,usdc,1749855.0595732373
Coinbase,spot,coinbase_link_eur_1m,link,eur,517673.5242
Coinbase,spot,coinbase_00_usd_1m,00,usd,11293.3223445
Coinbase,spot,coinbase_gtc_usdc_1m,gtc,usdc,53612.934
Coinbase,spot,coinbase_gtc_usd_1m,gtc,usd,53612.934
Coinbase,spot,coinbase_ksm_usd_1m,ksm,usd,127612.21893700003
Coinbase,spot,coinbase_pump_usd_1m,pump,usd,2454990.9436960006
Coinbase,spot,coinbase_ksm_usdc_1m,ksm,usdc,127612.21893700003
Coinbase,spot,coinbase_ena_usdc_1m,ena,usdc,1705664.08586
Coinbase,spot,coinbase_safe_usd_1m,safe,usd,124176.89106450001
Coinbase,spot,coinbase_safe_usdc_1m,safe,usdc,124176.89106450001
Coinbase,spot,coinbase_degen_usd_1m,degen,usd,310996.0885955
Coinbase,spot,coinbase_req_usdc_1m,req,usdc,77275.4685
Coinbase,spot,coinbase_hft_usdc_1m,hft,usdc,230550.57441899995
Coinbase,spot,coinbase_badger_usd_1m,badger,usd,124781.958135
Coinbase,spot,coinbase_chz_usdt_1m,chz,usdt,1506.1352599999998
Coinbase,spot,coinbase_waxl_usdc_1m,waxl,usdc,3443.8709514999996
Coinbase,spot,coinbase_boba_usdc_1m,boba,usdc,71342.80637
Coinbase,spot,coinbase_bico_usd_1m,bico,usd,56250.374611
Coinbase,spot,coinbase_bico_usdc_1m,bico,usdc,56250.374611
Coinbase,spot,coinbase_kava_usdc_1m,kava,usdc,115844.3596185
Coinbase,spot,coinbase_jasmy_usdt_1m,jasmy,usdt,2263.263775
Coinbase,spot,coinbase_avt_usdc_1m,avt,usdc,48989.6838
Coinbase,spot,coinbase_avt_usd_1m,avt,usd,48989.6838
Coinbase,spot,coinbase_api3_usd_1m,api3,usd,214857.35451
Coinbase,spot,coinbase_api3_usdc_1m,api3,usdc,214857.35451
Coinbase,spot,coinbase_flow_usdc_1m,flow,usdc,124597.38794649998
Coinbase,spot,coinbase_dnt_usdc_1m,dnt,usdc,4922.983364999999
Coinbase,spot,coinbase_aurora_usd_1m,aurora,usd,37760.2499035
Coinbase,spot,coinbase_fox_usd_1m,fox,usd,43930.30091500001
Coinbase,spot,coinbase_fox_usdc_1m,fox,usdc,43930.30091500001
Coinbase,spot,coinbase_ape_eur_1m,ape,eur,2292.9342249999995
Coinbase,spot,coinbase_rpl_usdc_1m,rpl,usdc,160879.55133500003
Coinbase,spot,coinbase_rpl_usd_1m,rpl,usd,160879.55133500003
Coinbase,spot,coinbase_rari_usdc_1m,rari,usdc,40558.6531461
Coinbase,spot,coinbase_voxel_usd_1m,voxel,usd,543916.4846620001
Coinbase,spot,coinbase_osmo_usd_1m,osmo,usd,93047.97700900001
Coinbase,spot,coinbase_osmo_usdc_1m,osmo,usdc,93047.97700900001
Coinbase,spot,coinbase_btrst_usdc_1m,btrst,usdc,21215.44451
Coinbase,spot,coinbase_btrst_usd_1m,btrst,usd,21215.44451
Coinbase,spot,coinbase_shdw_usd_1m,shdw,usd,82134.33459999999
Coinbase,spot,coinbase_shdw_usdc_1m,shdw,usdc,82134.33459999999
Coinbase,spot,coinbase_loka_usd_1m,loka,usd,42208.05284599999
Coinbase,spot,coinbase_loka_usdc_1m,loka,usdc,42208.05284599999
Coinbase,spot,coinbase_etc_eur_1m,etc,eur,51375.73351797885
Coinbase,spot,coinbase_ela_usd_1m,ela,usd,93016.67198000001
Coinbase,spot,coinbase_ela_usdc_1m,ela,usdc,93016.67198000001
Coinbase,spot,coinbase_1inch_usdc_1m,1inch,usdc,132634.50282
Coinbase,spot,coinbase_1inch_usd_1m,1inch,usd,132634.50282
Coinbase,spot,coinbase_zetachain_usdc_1m,zetachain,usdc,40949.800555
Coinbase,spot,coinbase_zetachain_usd_1m,zetachain,usd,40949.800555
Coinbase,spot,coinbase_hbar_usdt_1m,hbar,usdt,716265.9034325
Coinbase,spot,coinbase_auction_usd_1m,auction,usd,97833.50178499999
Coinbase,spot,coinbase_auction_usdc_1m,auction,usdc,97833.50178499999
Coinbase,spot,coinbase_shib_usd_1m,shib,usd,4789451.174541795
Coinbase,spot,coinbase_link_usdt_1m,link,usdt,220680.19476
Coinbase,spot,coinbase_wcfg_usdc_1m,wcfg,usdc,25444.402684999997
Coinbase,spot,coinbase_mnde_usd_1m,mnde,usd,213988.05200099995
Coinbase,spot,coinbase_mnde_usdc_1m,mnde,usdc,213988.05200099995
Coinbase,spot,coinbase_atom_usdt_1m,atom,usdt,24374.0696605
Coinbase,spot,coinbase_t_usd_1m,t,usd,68889.12967000001
Coinbase,spot,coinbase_t_usdc_1m,t,usdc,68889.12967000001
Coinbase,spot,coinbase_xlm_eur_1m,xlm,eur,94447.0279965
Coinbase,spot,coinbase_sand_usdt_1m,sand,usdt,19094.975243
Coinbase,spot,coinbase_inv_usd_1m,inv,usd,8435.96353
Coinbase,spot,coinbase_inv_usdc_1m,inv,usdc,8435.96353
Coinbase,spot,coinbase_vtho_usd_1m,vtho,usd,91139.71265799999
Coinbase,spot,coinbase_fis_usdc_1m,fis,usdc,159533.76953500003
Coinbase,spot,coinbase_fis_usd_1m,fis,usd,159533.76953500003
Coinbase,spot,coinbase_icp_eur_1m,icp,eur,38186.61044325001
Coinbase,spot,coinbase_sd_usd_1m,sd,usd,196158.90710199997
Coinbase,spot,coinbase_sd_usdc_1m,sd,usdc,196158.90710199997
Coinbase,spot,coinbase_shping_usdc_1m,shping,usdc,72772.59392800002
Coinbase,spot,coinbase_cow_usd_1m,cow,usd,312198.87287
Coinbase,spot,coinbase_cow_usdc_1m,cow,usdc,312198.87287
Coinbase,spot,coinbase_plu_usdc_1m,plu,usdc,35561.25585000001
Coinbase,spot,coinbase_plu_usd_1m,plu,usd,35561.25585000001
Coinbase,spot,coinbase_uni_eur_1m,uni,eur,22039.398155
Coinbase,spot,coinbase_imx_usdt_1m,imx,usdt,7251.926831499999
Coinbase,spot,coinbase_pirate_usd_1m,pirate,usd,51328.80168
Coinbase,spot,coinbase_pirate_usdc_1m,pirate,usdc,51328.80168
Coinbase,spot,coinbase_ctx_usd_1m,ctx,usd,50951.88016955
Coinbase,spot,coinbase_ctx_usdc_1m,ctx,usdc,50951.88016955
Coinbase,spot,coinbase_acs_usdc_1m,acs,usdc,83085.30399695
Coinbase,spot,coinbase_acs_usd_1m,acs,usd,83085.30399695
Coinbase,spot,coinbase_fil_eur_1m,fil,eur,921.1510099999999
Coinbase,spot,coinbase_knc_usdc_1m,knc,usdc,66825.47036499999
Coinbase,spot,coinbase_nkn_usdc_1m,nkn,usdc,46761.035565
Coinbase,spot,coinbase_celr_usd_1m,celr,usd,57476.37129000002
Coinbase,spot,coinbase_celr_usdc_1m,celr,usdc,57476.37129000002
Coinbase,spot,coinbase_ens_eur_1m,ens,eur,18279.037224999996
Coinbase,spot,coinbase_powr_usdc_1m,powr,usdc,11949.995484999998
Coinbase,spot,coinbase_powr_usd_1m,powr,usd,11949.995484999998
Coinbase,spot,coinbase_bal_usd_1m,bal,usd,56304.20153975001
Coinbase,spot,coinbase_bal_usdc_1m,bal,usdc,56304.20153975001
Coinbase,spot,coinbase_magic_usdc_1m,magic,usdc,85710.58531350002
Coinbase,spot,coinbase_pond_usd_1m,pond,usd,16446.832485
Coinbase,spot,coinbase_pond_usdc_1m,pond,usdc,16446.832485
Coinbase,spot,coinbase_agld_usd_1m,agld,usd,117585.18950800001
Coinbase,spot,coinbase_band_usdc_1m,band,usdc,87813.220725
Coinbase,spot,coinbase_pundix_usdc_1m,pundix,usdc,29624.216003499998
Coinbase,spot,coinbase_pundix_usd_1m,pundix,usd,29624.216003499998
Coinbase,spot,coinbase_g_usd_1m,g,usd,107367.33154000001
Coinbase,spot,coinbase_axs_eur_1m,axs,eur,574.8851549999999
Coinbase,spot,coinbase_xlm_usdt_1m,xlm,usdt,124890.18427499999
Coinbase,spot,coinbase_mana_eur_1m,mana,eur,908.7529400000001
Coinbase,spot,coinbase_alice_usd_1m,alice,usd,436776.3512565
Coinbase,spot,coinbase_alice_usdc_1m,alice,usdc,436776.3512565
Coinbase,spot,coinbase_flow_usdt_1m,flow,usdt,32484.3470245
Coinbase,spot,coinbase_zen_usd_1m,zen,usd,1806511.6434014998
Coinbase,spot,coinbase_hopr_usd_1m,hopr,usd,94305.1677
Coinbase,spot,coinbase_hopr_usdc_1m,hopr,usdc,94305.1677
Coinbase,spot,coinbase_c98_usdc_1m,c98,usdc,190639.169826
Coinbase,spot,coinbase_qnt_usdt_1m,qnt,usdt,3750.1415604999997
Coinbase,spot,coinbase_axs_usdt_1m,axs,usdt,6171.265996000001
Coinbase,spot,coinbase_cro_eur_1m,cro,eur,34370.382820000006
Coinbase,spot,coinbase_krl_usd_1m,krl,usd,33931.700065
Coinbase,spot,coinbase_krl_usdc_1m,krl,usdc,33931.700065
Coinbase,spot,coinbase_snx_eur_1m,snx,eur,6321.727320999999
Coinbase,spot,coinbase_arpa_usdc_1m,arpa,usdc,55431.164925000005
Coinbase,spot,coinbase_cro_usdt_1m,cro,usdt,37638.00103
Coinbase,spot,coinbase_mask_eur_1m,mask,eur,2014.1095999999998
Coinbase,spot,coinbase_mask_usdt_1m,mask,usdt,1078.97765
Coinbase,spot,coinbase_lrc_usdt_1m,lrc,usdt,6378.330497999999
Coinbase,spot,coinbase_bnt_usd_1m,bnt,usd,22833.3275656109
Coinbase,spot,coinbase_mina_eur_1m,mina,eur,26.338914
Coinbase,spot,coinbase_ankr_eur_1m,ankr,eur,3108.70666
Coinbase,spot,coinbase_bat_eur_1m,bat,eur,22573.296563200005
Coinbase,spot,coinbase_stg_usd_1m,stg,usd,139850.53644000003
Coinbase,spot,coinbase_stg_usdc_1m,stg,usdc,139850.53644000003
Coinbase,spot,coinbase_gmt_usdt_1m,gmt,usdt,2022.717878
Coinbase,spot,coinbase_lseth_usdc_1m,lseth,usdc,627.0711040000001
Coinbase,spot,coinbase_lseth_usd_1m,lseth,usd,627.0711040000001
Coinbase,spot,coinbase_io_usd_1m,io,usd,469916.71261000005
Coinbase,spot,coinbase_floki_usd_1m,floki,usd,775413.28763505
Coinbase,spot,coinbase_floki_usdc_1m,floki,usdc,775413.28763505
Coinbase,spot,coinbase_pepe_usdc_1m,pepe,usdc,7489969.548779451
Coinbase,spot,coinbase_pepe_usd_1m,pepe,usd,7489969.548779451
Coinbase,spot,coinbase_wif_usdc_1m,wif,usdc,1395031.2487050002
Coinbase,spot,coinbase_wif_usd_1m,wif,usd,1389725.635685
Coinbase,spot,coinbase_mog_usd_1m,mog,usd,692436.01819354
Coinbase,spot,coinbase_moodeng_usd_1m,moodeng,usd,969164.5670889999
Coinbase,spot,coinbase_giga_usdc_1m,giga,usdc,499896.6052535
Coinbase,spot,coinbase_giga_usd_1m,giga,usd,500347.4170925
Coinbase,spot,coinbase_turbo_usd_1m,turbo,usd,375410.2428965
Coinbase,spot,coinbase_turbo_usdc_1m,turbo,usdc,375410.2428965
Coinbase,spot,coinbase_me_usdc_1m,me,usdc,92393.24892999999
Coinbase,spot,coinbase_me_usd_1m,me,usd,92393.24892999999
Coinbase,spot,coinbase_prcl_usd_1m,prcl,usd,199615.92469500002
Coinbase,spot,coinbase_prcl_usdc_1m,prcl,usdc,199615.92469500002
Coinbase,spot,coinbase_pnut_usdc_1m,pnut,usdc,269797.715249
Coinbase,spot,coinbase_pnut_usd_1m,pnut,usd,269700.635279
Coinbase,spot,coinbase_trump_usd_1m,trump,usd,3028982.6889250004
Coinbase,spot,coinbase_toshi_usdc_1m,toshi,usdc,2245658.29832355
Coinbase,spot,coinbase_toshi_usd_1m,toshi,usd,2245658.29832355
Coinbase,spot,coinbase_vvv_usdc_1m,vvv,usdc,923787.8309249999
Coinbase,spot,coinbase_vvv_usd_1m,vvv,usd,923787.8309249999
Coinbase,spot,coinbase_bera_usd_1m,bera,usd,350485.727995
Coinbase,spot,coinbase_bera_usdc_1m,bera,usdc,350485.727995
Coinbase,spot,coinbase_ip_usdc_1m,ip,usdc,1305885.779045
Coinbase,spot,coinbase_kaito_usd_1m,kaito,usd,451124.845913
Coinbase,spot,coinbase_kaito_usdc_1m,kaito,usdc,449599.8311965
Coinbase,spot,coinbase_b3_usd_1m,b3,usd,395028.95769099996
Coinbase,spot,coinbase_b3_usdc_1m,b3,usdc,395028.95769099996
Coinbase,spot,coinbase_popcat_usdc_1m,popcat,usdc,819581.5837270002
Coinbase,spot,coinbase_popcat_usd_1m,popcat,usd,819581.5837270002
Coinbase,spot,coinbase_tao_usd_1m,tao,usd,3589836.209264
Coinbase,spot,coinbase_tao_usdc_1m,tao,usdc,3593201.7390745003
Coinbase,spot,coinbase_pyth_usdc_1m,pyth,usdc,627323.93958
Coinbase,spot,coinbase_pyth_usd_1m,pyth,usd,627323.93958
Coinbase,spot,coinbase_pengu_usdc_1m,pengu,usdc,5844660.620642501
Coinbase,spot,coinbase_pengu_usd_1m,pengu,usd,5844660.620642501
Coinbase,spot,coinbase_morpho_usdc_1m,morpho,usdc,491739.16563750006
Coinbase,spot,coinbase_morpho_usd_1m,morpho,usd,491739.16563750006
Coinbase,spot,coinbase_sui_usdc_1m,sui,usdc,20419914.230805002
Coinbase,spot,coinbase_pump_usdc_1m,pump,usdc,2454990.9436960006
Coinbase,spot,coinbase_fartcoin_usdc_1m,fartcoin,usdc,4745985.3147905
Coinbase,spot,coinbase_home_usdc_1m,home,usdc,190264.15535
Coinbase,spot,coinbase_home_usd_1m,home,usd,190264.15535
Coinbase,spot,coinbase_sqd_usdc_1m,sqd,usdc,1302400.1344199998
Coinbase,spot,coinbase_sqd_usd_1m,sqd,usd,1302400.1344199998
Coinbase,spot,coinbase_cake_usd_1m,cake,usd,1106371.0852899998
Coinbase,spot,coinbase_cake_usdc_1m,cake,usdc,1082776.4693999998
Coinbase,spot,coinbase_newt_usdc_1m,newt,usdc,186861.6610305
Coinbase,spot,coinbase_newt_usd_1m,newt,usd,186861.6610305
Coinbase,spot,coinbase_spk_usd_1m,spk,usd,846162.7197174999
Coinbase,spot,coinbase_spk_usdc_1m,spk,usdc,846162.7197174999
Coinbase,spot,coinbase_s_usd_1m,s,usd,696431.534728
Coinbase,spot,coinbase_s_usdc_1m,s,usdc,696431.534728
Coinbase,spot,coinbase_ondo_usdc_1m,ondo,usdc,5492488.91710685
Coinbase,spot,coinbase_syrup_usdc_1m,syrup,usdc,2284572.30708
Coinbase,spot,coinbase_w_usdc_1m,w,usdc,476665.31892040005
Coinbase,spot,coinbase_w_usd_1m,w,usd,476665.31892040005
Coinbase,spot,coinbase_apt_usd_1m,apt,usd,1329967.2404447
Coinbase,spot,coinbase_apt_usdc_1m,apt,usdc,1329967.2404447
Coinbase,spot,coinbase_avax_usd_1m,avax,usd,8979706.43951862
Coinbase,spot,coinbase_tia_usd_1m,tia,usd,1114089.27232
Coinbase,spot,coinbase_era_usd_1m,era,usd,136010.69641700003
Coinbase,spot,coinbase_akt_usd_1m,akt,usd,785243.6855150001
Coinbase,spot,coinbase_zeta_usd_1m,zeta,usd,153818.810295
Coinbase,spot,coinbase_algo_usdc_1m,algo,usdc,1947197.13407
Coinbase,spot,coinbase_forth_usd_1m,forth,usd,91064.5670446
Coinbase,spot,coinbase_doge_eur_1m,doge,eur,1669080.769265
Coinbase,spot,coinbase_cbeth_usd_1m,cbeth,usd,1242453.7175407002
Coinbase,spot,coinbase_xcn_usd_1m,xcn,usd,1191470.1683939998
Coinbase,spot,coinbase_suku_usd_1m,suku,usd,38627.788544999996
Coinbase,spot,coinbase_flow_usd_1m,flow,usd,124597.38794649998
Coinbase,spot,coinbase_velo_usdc_1m,velo,usdc,81964.99875049999
Coinbase,spot,coinbase_xtz_usd_1m,xtz,usd,564953.67192
Coinbase,spot,coinbase_band_usd_1m,band,usd,87813.220725
Coinbase,spot,coinbase_snx_usd_1m,snx,usd,472867.96034199995
Coinbase,spot,coinbase_fida_usdc_1m,fida,usdc,91217.84574650001
Coinbase,spot,coinbase_era_usdc_1m,era,usdc,136010.69641700003
Coinbase,spot,coinbase_fartcoin_usd_1m,fartcoin,usd,4745985.3147905
Coinbase,spot,coinbase_gst_usd_1m,gst,usd,75104.55859490499
Coinbase,spot,coinbase_dot_eur_1m,dot,eur,419211.946925
Coinbase,spot,coinbase_cbeth_usdc_1m,cbeth,usdc,1242453.7175407002
Coinbase,spot,coinbase_mask_usd_1m,mask,usd,300003.77190000005
Coinbase,spot,coinbase_omni_usd_1m,omni,usd,71613.3367
Coinbase,spot,coinbase_ilv_usd_1m,ilv,usd,241722.93722199998
Coinbase,spot,coinbase_gno_usd_1m,gno,usd,38959.169107999995
Coinbase,spot,coinbase_ghst_usdc_1m,ghst,usdc,42363.804149999996
